permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/noflo,Flowhub,https://flowhub.io/,Developer Tools|Software,2510796,operating,USA,CA,SF Bay Area,San Francisco,2,2011-01-01,2013-09-10,2015-05-21
/organization/heapsylon,Sensoria Inc.,http://www.sensoriafitness.com/,Consumers|Fitness|Hardware + Software|Health and Wellness|Sensors|Wearables,5560000,operating,USA,WA,Seattle,Redmond,3,2010-11-01,2013-07-01,2014-07-17
/organization/nflabs,NFLabs,http://www.nflabs.com,Analytics|Big Data|Enterprise Software|Software,1500000,operating,KOR,11,Seoul,Seoul,2,2011-09-01,2014-08-25,2014-12-22
/organization/hearn-transit-corporation,Hearn Transit Corporation,,Transportation,-,operating,USA,IL,Chicago,Harvey,1,2013-11-08,2013-10-21,2013-10-21
/organization/grocio,Grocio,http://www.grocio.com,Comparison Shopping|Coupons|Curated Web|Groceries,1375000,closed,USA,OK,Tulsa,Tulsa,3,2007-06-01,2008-11-19,2010-07-20
/organization/triber,Triber,http://mytriber.com,Apps|Social Media|Software,336000,operating,FRA,A8,Paris,Paris,1,2014-07-03,2015-09-10,2015-09-10
/organization/tixers,Tixers,https://tixers.com/,Concerts|Sports|Ticketing,355000,operating,USA,KY,KY - Other,Covington,2,2013-01-01,2013-01-01,2014-08-04
/organization/liveexercise,LiveExercise,http://liveexercise.com,Fitness|Health and Wellness|Social Media,100000,operating,USA,FL,Palm Beaches,Boca Raton,1,2012-10-01,2012-10-01,2012-10-01
/organization/iscience-surgical,iScience Surgical,,Biotechnology,22000000,closed,USA,CA,SF Bay Area,San Francisco,2,,2003-03-17,2005-03-31
/organization/zuga-medical,Zuga Medical,http://www.zugamedical.com,Hardware + Software,350000,operating,USA,OH,Cleveland,Cleveland,2,2009-01-01,2012-03-23,2013-06-12
/organization/apreso-classroom,Apreso Classroom,http://www.apreso.com/ac_product_overview.asp,All Students|EdTech|Education,15000000,closed,USA,VA,"Washington, D.C.",Dulles,1,,2008-10-14,2008-10-14
/organization/vigil-technologies,Vigil Technologies,http://www.vigiltech.com/,,5500000,closed,,,,,1,,1999-11-22,1999-11-22
/organization/alotofus,Alotofus,http://www.alotofus.com/en,Contact Management|Enterprise Software|Human Resources|Recruiting|Search,-,operating,ESP,59,Baracaldo,Baracaldo,1,2012-02-14,2012-02-14,2012-02-14
/organization/cpxi,CPXi,http://www.cpxi.com,Advertising|Curated Web|Internet Marketing,30000000,operating,USA,NY,New York City,New York,1,2000-01-01,2014-03-26,2014-03-26
/organization/veezeon,Veezeon,http://www.veezeon.com,Apps|Software,110655,operating,GBR,H9,London,London,2,2013-06-10,2013-11-25,2014-01-01
/organization/people-operating-technology,People Operating Technology,http://www.peopleoperatingtechnology.com,Entrepreneur|Games|iPhone|iPod Touch|Mobile|Music|Software|Startups|Technology|Video Games,500000,closed,,,,,1,2009-04-01,2009-04-01,2009-04-01
/organization/pantea,Pantea,http://www.pantea.it,Advertising,1004550,operating,ITA,16,ITA - Other,Navacchio,1,,2011-12-06,2011-12-06
/organization/agbiome,AgBiome,http://agbiome.com,Biotechnology,52000000,operating,USA,NC,Raleigh,Raleigh,2,2012-01-01,2013-04-11,2015-08-20
/organization/techtribe,TechTribe,http://www.techtribe.nl/,,-,closed,NLD,7,Amsterdam,Amsterdam,1,,2007-07-25,2007-07-25
/organization/trippal-2,Trippal,,,-,closed,,,,,1,,2013-05-29,2013-05-29
/organization/hang-w,Hang w/,http://hangwith.com,Android|Celebrity|iPhone|Media|Mobile|Photography|Social Media|Video|Video Streaming,2000000,operating,USA,CA,"Orange County, California",Fountain Valley,1,2013-03-01,2013-07-16,2013-07-16
/organization/mixertech,Mixertech,,,-,closed,,,,,1,,1984-05-01,1984-05-01
/organization/cellmemore,Cellmemore,http://www.cellmemore.com/,,-,closed,,,,,1,,2013-06-01,2013-06-01
/organization/blackaeon-international,Blackaeon International,http://www.blackaeon.uni.me,Robotics,2700000,closed,USA,NY,New York City,New York,9,,2010-01-01,2012-04-30
/organization/squadmail,SquadMail,http://www.squadmail.com,Software,-,operating,,,,,1,2012-01-01,2013-08-22,2013-08-22
/organization/soapbox-soaps,SoapBox Soaps,http://soapboxsoaps.com,E-Commerce,3210000,operating,USA,VA,Alexandria,Alexandria,5,2010-01-01,2012-11-30,2015-11-05
/organization/platypus-technology,Platypus Technology,,Storage,7000000,closed,,,,,1,,2002-04-08,2002-04-08
/organization/puntocome,PuntoCome,,Internet|Services|Specialty Foods,52584,closed,PER,15,Lima,Lima,1,,2011-11-01,2011-11-01
/organization/reflexion-network-solutions,Reflexion Network Solutions,http://www.reflexion.net,Security,2750000,operating,USA,MA,Boston,Woburn,1,2001-01-01,2005-11-14,2005-11-14
/organization/as-seen-on-tv,As Seen on TV,http://astvinc.com,E-Commerce,12155000,closed,USA,FL,Tampa,Clearwater,1,2009-01-01,2011-11-07,2011-11-07
/organization/medivision,MediVision,http://www.medivisiontoday.com,Billing|Consulting|Medical,3000,closed,USA,UT,Salt Lake City,Syracuse,1,2010-10-01,2010-10-01,2010-10-01
/organization/ispace-technologies-inc-,"ispace technologies, inc.",http://ispace-inc.com/,Navigation|Robotics|Space Travel,2052399,operating,JPN,40,Tokyo,Tokyo,2,2010-09-01,2013-05-01,2015-01-01
/organization/tapiture,Tapiture,http://tapiture.com,Curated Web|E-Commerce|Social Commerce|Social Media|Social Network Media,5000000,closed,,,,,2,2012-04-05,2014-02-11,2015-05-08
/organization/heirloom-inc,"Heirloom, Inc.",,Consumer Internet|Digital Media|Social Media,1000000,operating,USA,CA,SF Bay Area,Fremont,1,,2014-11-17,2014-11-17
/organization/elcodi,Elcodi,http://elcodi.io,E-Commerce,-,operating,ESP,56,Barcelona,Barcelona,1,2014-01-01,2014-07-01,2014-07-01
/organization/peoplocity,Peoplocity,http://peoplocity.com,Consumer Goods,200000,operating,USA,IN,Indianapolis,Indianapolis,1,2012-01-01,2014-11-12,2014-11-12
/organization/ecoles-yassamine,Ecoles Yassamine,http://www.ecoleyassamine.com/,,-,closed,,,,,1,,2015-09-17,2015-09-17
/organization/illuminator-4d,Illuminator 4D,,,-,closed,,,,,1,,2014-01-21,2014-01-21
/organization/photoup,PhotoUp,http://www.photoup.net,BPO Services|Business Services|Digital Media|Photography,500000,operating,USA,MI,Grand Rapids,Grand Rapids,1,2012-11-15,2012-11-01,2012-11-01
/organization/neuehouse,neuehouse,http://www.neuehouse.com,Commercial Real Estate|Creative Industries|Entrepreneur|Office Space,48000000,operating,USA,NY,New York City,New York,3,2011-01-01,2013-06-01,2015-09-01
/organization/tripovation,TripOvation,http://www.tripovation.com,Travel,3000000,closed,,,,,1,,2007-05-01,2007-05-01
/organization/ambient-fytns-technology,Ambient Fytns Technology,http://www.ambientfytnstech.com,Active Lifestyle|Fitness|Health and Wellness,500000,operating,USA,CA,SF Bay Area,San Francisco,2,2014-11-01,2014-11-01,2015-03-01
/organization/1lay,1Lay,http://1lay.com,Mobile|Mobile Devices|Mobile Security|Security|Tablets,212000,operating,,,,,2,2013-07-18,2014-05-30,2015-11-02
/organization/smartypants,Fletch,http://www.fletchapp.com,Colleges|Corporate Training|Education|Mobile|University Students,-,operating,USA,CA,Los Angeles,Los Angeles,1,2013-02-01,2015-09-28,2015-09-28
/organization/innovative-cardiovascular-solutions,Innovative Cardiovascular Solutions,,Biotechnology,5825000,operating,USA,CA,Sacramento,Mi Wuk Village,3,2012-01-01,2014-12-08,2015-07-27
/organization/affordit-com,Affordit.com,http://www.affordit.com,E-Commerce,600000,operating,USA,OH,"Columbus, Ohio",Powell,1,,2009-12-16,2009-12-16
/organization/m-t-medical-training-academy,M.T. Medical Training Academy,,Education,-,operating,USA,FL,Florida's Treasure Coast,Port St. Lucie,1,2010-02-01,2012-04-25,2012-04-25
/organization/klarismo,Klarismo,http://www.klarismo.com/,Personal Health,2487070,operating,GBR,H9,London,London,3,2014-12-10,2015-04-22,2015-09-05
/organization/chongqing-gient-technology-co-ltd,Gient,http://www.gient.com.cn,Clean Technology,3001500,operating,CHN,8,Chongqing,Chongqing,1,,2010-12-01,2010-12-01
/organization/lets-gift-it,Let's Gift It,http://letsgiftit.com,E-Commerce|Group Buying,250000,operating,USA,NY,New York City,New York,2,2010-07-01,2011-08-10,2013-07-09
/organization/intertainment-media,Intertainment Media,http://www.intertainmentmedia.com,Venture Capital,1064482,operating,CAN,ON,Toronto,Toronto,2,,2011-02-17,2011-05-27
/organization/droidhen,Droidhen,http://www.droidhen.com,Games|Video,-,operating,,,,,1,,2011-09-01,2011-09-01
/organization/seamlessdocs,SeamlessDocs,http://www.SeamlessDocs.com,Enterprise Software|Government Innovation|Project Management,6450000,operating,USA,NY,New York City,New York,4,2011-07-15,2012-06-04,2015-12-04
/organization/mesoft,MESoft,http://www.mesoft.com,Software,6000000,closed,USA,CA,Los Angeles,Los Angeles,1,2002-01-01,2007-04-15,2007-04-15
/organization/wattcost,Wattcost,http://www.wattcost.com,,-,operating,AUS,2,Sydney,Sydney,1,2012-07-02,2015-04-01,2015-04-01
/organization/permanent-tsb,Permanent TSB,http://permanenttsb.ie,Financial Services,2516341,operating,IRL,7,Dublin,Dublin,1,1884-01-01,2015-05-18,2015-05-18
/organization/salesfloor-it,SalesFloor.it,http://salesfloor.it,Marketplaces|Retail|Sales Automation,-,operating,ISR,5,Tel Aviv,Tel Aviv,1,2013-01-01,2014-05-30,2014-05-30
/organization/xenoone-co-ltd,XenoOne,http://www.xenoone.com,Curated Web|Social Media,3000000,closed,USA,NY,New York City,New York,1,2006-12-15,2009-12-01,2009-12-01
/organization/global-velocity,Global Velocity,http://www.globalvelocity.com,Security,19460986,closed,USA,MO,MO - Other,Clarkton,9,2000-01-01,2009-11-10,2014-05-14
/organization/wisconsin-radio-station,Wisconsin Radio Station,,Networking|Web Hosting,400000,operating,USA,WI,Green Bay,Green Bay,1,1976-01-01,2014-03-25,2014-03-25
/organization/national-payment-network,National Payment Network,http://www.nationalpayment.net,Finance,4930000,closed,USA,CA,SF Bay Area,San Mateo,2,2002-01-01,2007-09-12,2009-01-01
/organization/glycode,Glycode,http://www.glycode.fr,Biotechnology,4310700,operating,FRA,B1,FRA - Other,Uzerche,1,2004-01-01,2010-01-18,2010-01-18
/organization/augmentation-industries,Augmentation Industries,,Automotive|Communications Hardware|Mobile|Mobility,4073365,closed,DEU,7,Cologne,Cologne,4,2011-09-01,2011-12-01,2013-11-13
/organization/facebuzz,FaceBuzz,http://www.facebuzz.com,Messaging|Video Chat,130000,operating,,,,,1,2010-02-01,2010-02-01,2010-02-01
/organization/biva,Biva,http://biva.com.br,Financial Services,-,operating,,,,,1,,2015-05-06,2015-05-06
/organization/d8a-group,D8A Group,http://d8a.com,Big Data|Data Visualization|Predictive Analytics|Public Safety,45000,closed,USA,PA,Philadelphia,Philadelphia,2,2011-04-01,2011-12-15,2012-09-01
/organization/power-innovations,Power Innovations,http://www.power-innovations.com,Clean Technology,1400000,operating,USA,UT,Salt Lake City,Lindon,1,1997-01-01,2008-01-29,2008-01-29
/organization/canibal,Canibal,http://www.canibal.fr/fr/,,2356040.49763733,closed,,,,,1,,2014-04-30,2014-04-30
/organization/talkplus,TalkPlus,http://www.talkplus.com,Messaging,5500000,closed,USA,CA,SF Bay Area,San Mateo,1,2004-02-01,2006-10-01,2006-10-01
/organization/d-vision-systems,D-Vision Systems,http://www.dvisionsystems.com/,Software,150000,operating,USA,NY,New York City,Brooklyn,1,,2015-09-25,2015-09-25
/organization/movieset,MovieSet,http://www.movieset.com,Curated Web,6500000,closed,CAN,BC,Vancouver,Vancouver,2,2007-01-01,2008-06-10,2008-07-24
/organization/instamed,InstaMed,http://www.instamed.com,Banking|Cloud Computing|Finance|FinTech|Health Care|Technology,79209599,operating,USA,PA,Philadelphia,Philadelphia,15,2004-01-01,2005-05-01,2014-12-03
/organization/stoplight,StopLight,https://stoplight.io,Developer APIs,118000,operating,USA,TX,Austin,Austin,1,2014-08-01,2015-03-23,2015-03-23
/organization/yamisee,Yamisee,http://www.yamisee.com/home.aspx,Curated Web|Education,700000,closed,USA,CT,Hartford,Westport,2,2010-01-01,2010-03-24,2010-12-15
/organization/boxfox,BoxFox,http://www.boxfox.co,E-Commerce,94000,operating,USA,IN,Indianapolis,Indianapolis,2,2013-01-01,2013-08-23,2015-07-08
/organization/deluxebox,DeluxeBox,http://www.deluxebox.pe/,Application Platforms|Beauty|E-Commerce,20000,operating,PER,15,Lima,Lima,1,2012-01-01,2013-10-01,2013-10-01
/organization/varioptic,Varioptic,http://www.varioptic.com,Hardware + Software,20377000,operating,FRA,B9,Lyon,Lyon,1,2002-01-01,2006-04-25,2006-04-25
/organization/carmell-therapeutics,Carmell Therapeutics,http://www.carmellrx.com,Biotechnology,4381848,operating,USA,PA,Pittsburgh,Pittsburgh,7,2007-01-01,2008-01-31,2015-08-14
/organization/lynoe,Lynoe,http://www.lynoe.com,Digital Media,80000,closed,,,,,1,2014-01-01,2015-07-10,2015-07-10
/organization/biosafe,BIOSAFE,http://www.biosafe.com,Manufacturing,150000,operating,USA,PA,Pittsburgh,Pittsburgh,1,,2012-10-24,2012-10-24
/organization/itscape,ITSCAPE,http://www.itscape.com,Software,375000,operating,USA,TX,Houston,Houston,1,2010-01-01,2012-02-21,2012-02-21
/organization/evergage,Evergage,http://www.evergage.com,Analytics|CRM|Personalization|SaaS|Software,6250000,operating,USA,MA,Boston,Somerville,3,2010-09-01,2011-06-09,2014-05-21
/organization/socialtyze,Socialtyze,http://www.socialtyze.com,Advertising|Analytics|Facebook Applications|Media|Mobile|SaaS|Sales and Marketing|Social Media|Social Media Marketing|Technology|Twitter Applications,1500000,operating,USA,CA,Los Angeles,Los Angeles,1,2007-01-01,2010-01-01,2010-01-01
/organization/ag-p,AG&P,http://agp.ph,Clean Technology,144000000,operating,PHL,53,PHL - Other,Muntinlupa City,2,1899-12-31,2013-06-03,2013-07-02
/organization/prestwick-pharmaceuticals-inc,"Prestwick Pharmaceuticals, Inc.",,Bio-Pharm|Biotechnology|Pharmaceuticals,95000000,operating,USA,DC,"Washington, D.C.",Washington,3,,2003-06-19,2007-08-27
/organization/rewardr,Rewardr,,Apps|Mobile|Startups,-,operating,,,,,1,,2012-06-01,2012-06-01
/organization/bantu,Bantu LLC,http://www.bantu.com,Enterprise Software,1000000,operating,USA,VA,"Washington, D.C.",Vienna,1,1999-01-01,2005-01-06,2005-01-06
/organization/ueeeu-com,UeeeU.com,http://ueeeu.com,E-Commerce,727000,closed,SGP,,Singapore,Singapore,1,,2008-03-18,2008-03-18
/organization/innovawave,Innovawave,,,2000000,closed,USA,TX,Austin,Round Rock,1,,2006-12-22,2006-12-22
/organization/biomedical-enterprises,BioMedical Enterprises,http://bme-tx.com,Biotechnology,862869,operating,USA,TX,San Antonio,San Antonio,1,1998-01-01,2009-06-08,2009-06-08
/organization/boatflex,Boatflex,http://boatflex.com/en,Leisure|Services|Travel & Tourism,150852,closed,,,,,1,2014-06-14,2015-06-14,2015-06-14
/organization/shoptimize-inc,Shoptimize Inc.,http://www.shoptimize.in,E-Commerce|Storage,-,operating,,,,,1,2012-10-01,2012-12-01,2012-12-01
/organization/lily-robotics,Lily,http://www.lily.camera,Consumer Electronics|Drones|Robotics,1000000,operating,USA,CA,SF Bay Area,Menlo Park,1,2013-09-01,2014-04-01,2014-04-01
/organization/clipcopia,Clipcopia,http://www.clipcopia.com,Enterprise Software,15000,operating,USA,WA,Seattle,Seattle,1,2011-07-19,2011-07-19,2011-07-19
/organization/s-j-s-glass-alley,S & J's Glass Alley,,Entertainment|Games,-,operating,USA,CA,Ontario - Inland Empire,Victorville,1,2015-01-01,2015-03-31,2015-03-31
/organization/eclipse-market-solutions,Eclipse Market Solutions,http://www.eclipsemarkets.com,Analytics|Artificial Intelligence|Enterprises|Messaging|Real Time,1200000,operating,USA,NY,New York City,New York,1,2011-01-01,2011-01-01,2011-01-01
/organization/dronee-2,Dronee,,,-,closed,,,,,1,2015-06-01,2015-09-01,2015-09-01
/organization/app-net,App.net,http://app.net,Advertising,3000000,operating,USA,CA,SF Bay Area,San Francisco,3,2012-08-01,2010-02-03,2013-08-15
/organization/fathomd,Fathomd,http://www.fathomd.com,Educational Games|Games|Gamification|Technology,50000,closed,USA,TX,Dallas,Dallas,1,2014-06-01,2015-03-20,2015-03-20
/organization/avdirect,AVdirect,http://www.avdirect.nl,Audio|E-Commerce|Online Rental|Startups|Video,-,operating,NLD,7,Amsterdam,Amsterdam,1,2010-01-01,2010-01-01,2010-01-01
/organization/motorpaneer,Motorpaneer,http://www.motorpaneer.com,Automotive,40000,operating,IND,7,New Delhi,New Delhi,1,2013-08-01,2013-08-23,2013-08-23
/organization/ranir,Ranir,http://www.ranir.com/us/,Consumer Goods,-,operating,USA,MI,Grand Rapids,Grand Rapids,1,,2009-04-03,2009-04-03
/organization/business-agent,Business Agent,https://businessagent.com/,Advertising|Crowdsourcing|Marketplaces,323537,operating,GBR,F8,London,Ware,2,2013-01-01,2014-07-28,2015-03-25
/organization/elanti-systems,Elanti Systems,http://www.elantisystems.com,Software,5500000,closed,USA,NJ,Newark,Somerset,1,2007-01-01,2008-05-29,2008-05-29
/organization/tcm-bertha,TCM Bertha,,Manufacturing,145000,operating,USA,UT,UT - Other,Morgan,1,2006-10-06,2013-11-16,2013-11-16
/organization/agari-data,Agari,http://www.agari.com,SaaS|Security,22700000,operating,USA,CA,SF Bay Area,San Mateo,4,2009-01-01,2009-01-01,2014-09-23
/organization/tunein-inc,TuneIn,http://tunein.com,Guides|Mobile|Music,50152231,operating,USA,CA,SF Bay Area,San Francisco,6,2002-01-01,2003-10-01,2013-05-29
/organization/directfit,Directfit,http://www.directfit.com,Internet|Recruiting|Technology,20000000,closed,,,,,1,,2000-08-11,2000-08-11
/organization/hutchison-medipharma,Hutchison MediPharma,http://www.hmplglobal.com,Health Care,20200000,operating,CHN,23,Shanghai,Shanghai,2,,2010-11-08,2010-12-21
/organization/collectivemedia,Collective,http://www.collective.com,Advertising,86400002,operating,USA,NY,New York City,New York,5,2005-01-01,2007-10-01,2013-07-12
/organization/hactus,Hactus,http://hactus.com/notindex.php,Entrepreneur|Events|Search,40000,operating,USA,CA,SF Bay Area,San Francisco,1,2011-06-01,2011-11-30,2011-11-30
/organization/keeptrax,KeepTrax,http://www.keeptraxinc.com,Big Data Analytics|CRM|Mobile|Quantified Self,1000000,operating,USA,TX,Dallas,Dallas,1,2013-11-15,2015-03-31,2015-03-31
/organization/liftoff-mobile,Liftoff,http://www.liftoff.io,Big Data|Machine Learning|Mobile|Mobile Advertising,5000000,operating,USA,CA,SF Bay Area,Menlo Park,1,2012-08-01,2015-02-03,2015-02-03
/organization/kwiclick,KwiClick,http://www.kwiclick.com,Curated Web|Web Browsers,-,closed,USA,NY,New York City,New York,1,2008-10-15,2008-08-01,2008-08-01
/organization/biometric-security,Biometric Security,http://www.voicevault.com,Security,9474450,operating,GBR,N7,GBR - Other,Chertsey,3,1996-01-01,2006-07-04,2009-05-07
/organization/openchime,OpenChime,http://www.openchime.com,Curated Web|Local Search|Vertical Search,700000,closed,USA,IL,Chicago,Chicago,1,2010-09-01,2011-06-01,2011-06-01
/organization/isyndica,iSyndica,http://www.isyndica.com,Enterprise Software,500000,closed,USA,NH,"Manchester, New Hampshire",Nashua,2,2009-01-08,2009-01-01,2009-07-29
/organization/snapshot-gmbh,SnapShot GmbH,http://www.snapshot.travel,Big Data Analytics|Consulting|EdTech|Education|Hospitality|Hotels|New Technologies|SaaS|Startups,30042016.634582,operating,AUT,5,AUT - Other,Zell Am See,2,2013-02-01,2014-04-01,2015-07-01
/organization/tranz-send,Tranz-Send,,,3000000,closed,,,,,1,,1999-11-02,1999-11-02
/organization/mingbo,Mingbo,http://www.mingbomedia.com/,,-,operating,,,,,1,,2014-10-22,2014-10-22
/organization/secure-healing,Secure Healing,http://www.securehealing.com/,Software,50000,operating,USA,TX,Houston,Houston,1,2011-01-01,2014-12-01,2014-12-01
/organization/tagora,Tagora,http://www.tagora.co,Consumer Goods|Internet|Marketplaces,-,closed,,,,,1,2012-10-28,2012-01-01,2012-01-01
/organization/pt-pal,PT PAL,http://physicaltherapypal.com,Apps|Fitness|Health and Wellness|Mobile,30000,operating,USA,TX,Dallas,Dallas,1,2013-04-01,2013-08-01,2013-08-01
/organization/black-hat-systems,Black Hat Systems,,Services,8000000,closed,USA,MA,Boston,Tewksbury,1,,2005-05-13,2005-05-13
/organization/mysteryd,MysteryD,http://www.mysteryd.com,Comics|E-Commerce|Entertainment|Games|Social Media|Television|Video|Video Games,350000,closed,CRI,8,Costa Rica,San José,1,2009-03-01,2009-03-01,2009-03-01
/organization/starmaker-interactive,StarMaker Interactive,http://starmakerstudios.com,Mobile|Video|Video Streaming,11695563,operating,USA,CA,SF Bay Area,San Francisco,4,2010-11-01,2010-10-01,2015-02-10
/organization/hazinem-com,Hazinem.com,http://www.hazinem.com,E-Commerce,-,operating,TUR,34,Istanbul,Istanbul,2,2011-01-01,2012-04-26,2013-07-01
/organization/slimesandwich,Slime Sandwich,http://slimesandwich.com,3D|Games,2750000,closed,USA,CO,Denver,Denver,2,2009-01-01,2009-10-01,2010-03-31
/organization/circle-pharma,Circle Pharma,http://circlepharma.com,Biotechnology|Clinical Trials|Therapeutics,-,operating,USA,CA,SF Bay Area,San Francisco,1,,2014-09-22,2014-09-22
/organization/gsip-holdings,GSIP Holdings,,Business Services|Finance|Financial Services,2160000,operating,USA,NY,New York City,New York,1,,2014-01-08,2014-01-08
/organization/geneva-technology,Geneva Technology,http://www.gtl.com,,20000000,closed,GBR,C3,London,Cambridge,1,,1999-12-13,1999-12-13
/organization/facefirst,FaceFirst (Airborne Biometrics),http://facefirst.com,Software,2136552,operating,USA,CA,Santa Barbara,Camarillo,3,2007-01-01,2010-04-22,2010-12-10
/organization/duuin,duuin,http://www.duuin.com,Mobile,140000,operating,CHL,12,Santiago,Santiago,3,2011-10-10,2012-01-07,2013-10-10
/organization/financuba,Financuba,,,-,operating,,,,,1,,2012-10-26,2012-10-26
/organization/athletes-performance-gear,Athletes Performance Gear,http://www.ihydrorun.com,Sporting Goods,1500000,operating,USA,FL,Tampa,Palm Harbor,1,2014-06-12,2014-11-14,2014-11-14
/organization/vueling-airlines-s-a,Vueling Airlines S.A,http://www.vueling.com/es,Travel,35982584,operating,ESP,56,ESP - Other,El Prat De Llobregat,1,,2004-05-19,2004-05-19
/organization/epiep,EpiEP,http://www.epiep.com,Biotechnology,14176048,closed,USA,CT,Hartford,New Haven,4,2008-01-01,2009-07-20,2015-09-23
/organization/diaferon,Diaferon,,Biotechnology,927000,closed,DEU,2,Munich,Munich,1,,2007-07-09,2007-07-09
/organization/stayhound,Stayhound,http://www.stayhound.com,Curated Web|Social Commerce,-,closed,USA,OR,"Portland, Oregon",Portland,1,2011-09-01,2012-01-20,2012-01-20
/organization/starsightings,StarSightings,http://starsightings.com,Apps|Photo Sharing,125000,operating,USA,WA,Seattle,Bellevue,1,2009-01-01,2010-06-15,2010-06-15
/organization/channelmeter,ChannelMeter,http://www.channelmeter.com,Analytics|Big Data|Big Data Analytics|Video,100000,operating,USA,CA,SF Bay Area,San Francisco,4,2012-08-01,2013-06-01,2014-07-31
/organization/roundrate,Roundrate,http://roundrate.com,Advertising|Brand Marketing|Celebrity|Reviews and Recommendations|Social Network Media,40000,operating,USA,CA,SF Bay Area,San Francisco,1,2012-08-01,2012-02-10,2012-02-10
/organization/nadamobile,NADAmobile,http://www.nadamobile.com,Services|Technology|Wireless,2000000,closed,USA,TX,Dallas,Dallas,1,2015-01-01,2015-03-01,2015-03-01
/organization/test-30,Test,,,3000000,closed,,,,,1,,2015-09-29,2015-09-29
/organization/barre,Barre,http://realfoodbarre.com,Hospitality,40000,operating,USA,PA,Pittsburgh,Pittsburgh,1,,2011-04-14,2011-04-14
/organization/health-benefits-direct,Health Benefits Direct,http://www.healthbenefitsdirect.com,Finance|FinTech,5400000,closed,USA,PA,Philadelphia,Radnor,1,2004-01-01,2010-10-01,2010-10-01
/organization/preeminent-sports-management,Preeminent Sports Management,http://www.PreeminentSports.com,Colleges|Sports|University Students,600000,operating,USA,VA,"Washington, D.C.",Mclean,1,2012-03-31,2012-07-01,2012-07-01
/organization/windensity,WinDensity,http://Windensity.com,Clean Technology,13000000,closed,USA,CA,Sacramento,Folsom,1,2006-01-01,2008-01-28,2008-01-28
/organization/sensor-medical-technology,Sensor Medical Technology,http://sensormedtech.com/,Biotechnology,6220000,closed,USA,WA,Seattle,Maple Valley,2,2011-01-01,2012-08-31,2013-11-14
/organization/manomasa,Manomasa,http://manomasa.co.uk,Manufacturing,5303380,operating,GBR,,,,1,2012-01-01,2014-02-23,2014-02-23
/organization/atlas-spine,Atlas Spine,http://atlasspine.com,Biotechnology,3500000,operating,USA,FL,Palm Beaches,Jupiter,1,2001-01-01,2011-03-18,2011-03-18
/organization/enmarkit,enMarkit,http://www.enmarkit.com,Analytics|Big Data|E-Commerce|Social Commerce,11700,operating,,,,,1,2012-01-01,2013-08-29,2013-08-29
/organization/baobab-planet,Baobab Planet,http://www.baobabplanet.com/en,Entertainment|Games|Kids|MMO Games|Parenting|Virtual Worlds|Web Development,1854110,closed,ESP,56,Barcelona,Barcelona,2,2008-01-01,2010-06-10,2010-07-10
/organization/pca-audit,PCA Audit,http://www.pcaaudit.com/,Fraud Detection|Government Innovation|Health and Insurance,143382,operating,,,,,2,,2012-07-01,2014-03-01
/organization/net-power-technology,Net Power Technology,http://www.netpowertech.com,Clean Technology,3000000,closed,,,,,1,,2008-12-18,2008-12-18
/organization/abc-live,ABC Live,http://abclive.in,Advertising,25000,closed,IND,5,Chandigarh,Chandigarh,1,2007-12-05,2007-01-05,2007-01-05
/organization/chi-x-global-holdings,Chi-X Global Holdings,http://www.chi-x.com,Finance|FinTech,-,operating,,,,,1,,2011-10-18,2011-10-18
/organization/primal-sensors-2,Primal Sensors,http://www.primalsensors.com,,50000,closed,,,,,1,2014-06-16,2015-02-28,2015-02-28
/organization/docplanner,docplanner,http://docplanner.com,Health and Wellness,14000000,operating,POL,78,Warsaw,Warsaw,3,,2012-12-03,2015-05-13
/organization/timelines,worldhistoryproject,http://worldhistoryproject.org,Consumers|Curated Web|Events|Networking|Web Development,3000000,closed,USA,IL,Chicago,Chicago,1,2007-01-19,2007-12-01,2007-12-01
/organization/high-integrity-solutions,High Integrity Solutions,,Software,4556909,operating,GBR,F2,GBR - Other,Romsey,1,2000-01-01,2005-06-16,2005-06-16
/organization/macstadium,MacStadium,http://www.MacStadium.com,Cloud Computing|Consumer Electronics|Data Centers|Mac|Virtualization|Web Hosting,1000000,operating,USA,GA,Atlanta,Atlanta,1,2012-01-01,2014-12-22,2014-12-22
/organization/allihub,Allihub,http://www.allihub.com,Clean Technology|Internet|Local Businesses,1700000,operating,USA,CA,SF Bay Area,Mountain View,1,2010-01-01,2013-04-01,2013-04-01
/organization/wmode,Wmode,http://www.wmode.com/,Telecommunications,6068467,operating,CAN,AB,Calgary,Calgary,2,2000-01-01,2006-10-30,2014-10-30
/organization/alertenterprise,AlertEnterprise,http://www.alertenterprise.com,Security,27000000,operating,USA,CA,SF Bay Area,Fremont,2,2007-01-01,2009-02-11,2011-08-30
/organization/devicescape,Devicescape,http://www.devicescape.com,Android|Home & Garden|iPhone|Linux|Location Based Services|Mac|Mobile|Software|Wireless,26812411,operating,USA,CA,SF Bay Area,San Bruno,5,2000-01-01,2005-01-31,2013-02-14
/organization/caserev,CaseRev,,Enterprise Software,4000000,closed,USA,SC,"Columbia, South Carolina",Columbia,1,2002-01-01,2006-08-03,2006-08-03
